RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	6314916	6484065	16.559444	6.373611	16:33:34N	6:22:25E	32QKD1971132651	NE32-13	L	LCTY		NG	06				N				INTAHRIWA	I-n-Tahriwa	I-n-Tahriwa	INTAHRIWA	I-n-Tahriwa	I-n-Tahriwa		2006-06-27	1,2,3,4	1			1993-09-01		
3	6314922	6484071	16.796944	6.076111	16:47:49N	6:04:34E	32QJD8832559392	NE32-13	L	LCTY		NG	06				N				AINTOUFAYEN	’Aïn Toufayén	'Ain Toufayen	AINTOUFAYEN	’Aïn Toufayén	'Ain Toufayen		2006-06-27	1,2,3,4	1			1993-09-01		
3	6314925	6484074	16.948889	6.405556	16:56:56N	6:24:20E	32QKD2368575726	NE32-13	L	LCTY		NG	01				N				ATERETARA	Atérétara	Ateretara	ATERETARA	Atérétara	Ateretara		2006-06-27	1,2,3,4	1			1993-09-01		
3	-1086718	-1611493	18.261389	7.912222	18:15:41N	7:54:44E	32QLF8501019447	NE32-06	L	LCTY		NG	01				N				TIGANOUT	Tiganout	Tiganout	TIGANOUT	Tiganout	Tiganout		2006-06-20	1,2,3,4,5	1			1993-09-01		
1	10067790	10253696	14.732	5.2582	14:43:55N	5:15:30E	31PGS4312829903	ND31-08	L	LCTY		NG	06				N				AGEY	Agéy	Agey	AGEY	Agéy	Agey		2007-11-30	1,2,3,4	1			2007-11-30		
3	10206150	10516169	15.74619	13.708189	15:44:46N	13:42:29E	33PUT6160441284	ND33-02	L	LCTY		NG	02				N				OUMHADJER	Oum Hadjer	Oum Hadjer	OUMHADJER	Oum Hadjer	Oum Hadjer		2008-06-13	1,2,3,4	1			2008-06-13		
1	10206158	10516177	15.752659	13.408755	15:45:10N	13:24:32E	33PUT2952442219	ND33-01	L	LCTY		NG	02				N				IMARI	Imari	Imari	IMARI	Imari	Imari		2008-06-13	1,2,3,4	1			2008-06-13		
1	10085084	10299590	15.900176	11.233807	15:54:01N	11:14:02E	32PQC3916959171	ND32-04	L	LCTY		NG	07				N				DIOROTIOUWIHANGA	Dioro Tiouwi Hanga	Dioro Tiouwi Hanga	DIOROTIOUWIHANGA	Dioro Tiouwi Hanga	Dioro Tiouwi Hanga		2008-01-29	1,2,3,4	1			2008-01-29		
3	-1078945	-1600840	14.7619	3.8034	14:45:43N	3:48:12E	31PES8646932146	ND31-07	L	LCTY		NG	09				N				BOURIADJE	Bouriadjé	Bouriadje	BOURIADJE	Bouriadjé	Bouriadje		2008-01-29	1,2,3,4,5	1			1993-09-01		
1	-1082893	-1606280	14.7388	3.5651	14:44:20N	3:33:54E	31PES6082629513	ND31-07	L	LCTY		NG	09				V				KASSOULA	Kassoula	Kassoula	KASSOULA	Kassoula	Kassoula		2008-01-29	1,2,3,4,5				2008-01-29		
1	-1082893	-1606253	14.7388	3.5651	14:44:20N	3:33:54E	31PES6082629513	ND31-07	L	LCTY		NG	09				N				KASOULA	Kasoula	Kasoula	KASOULA	Kasoula	Kasoula		2008-01-29	1,2,3,4,5	1			2008-01-29		
1	10084780	10299231	14.0267	3.1537	14:01:36N	3:09:13E	31PER1659650685	ND31-07	L	LCTY		NG	09				N				ALEMANGI	Alémangi	Alemangi	ALEMANGI	Alémangi	Alemangi		2008-01-29	1,2,3,4	1			2008-01-29		
1	10206279	10516298	15.096	13.051312	15:05:46N	13:03:05E	33PTS9056069872	ND33-01	L	LCTY		NG	02				N				ANECHIA	Anéchia	Anechia	ANECHIA	Anéchia	Anechia		2008-06-13	1,2,3,4	1			2008-06-13		
1	10206278	10516297	15.064075	13.088036	15:03:51N	13:05:17E	33PTS9447866304	ND33-01	L	LCTY		NG	02				N				NGUELSANI	Nguèl Sani	Nguel Sani	NGUELSANI	Nguèl Sani	Nguel Sani		2008-06-13	1,2,3,4	1			2008-06-13		
1	10085187	10299750	15.645651	11.468238	15:38:44N	11:28:06E	32PQC6461131278	ND32-04	L	LCTY		NG	07				N				OURDIDINGA	Ourdidinga	Ourdidinga	OURDIDINGA	Ourdidinga	Ourdidinga		2008-01-30	1,2,3,4	1			2008-02-05		
3	-1085375	-1609583	14.6739	3.7984	14:40:26N	3:47:54E	31PES8596522410	ND31-07	L	LCTY		NG	09				N				SABARE	Sabaré	Sabare	SABARE	Sabaré	Sabare		2008-01-29	1,2,3,4,5	1			1993-09-01		
3	-1078715	-1600527	14.5879	3.6791	14:35:16N	3:40:45E	31PES7314812856	ND31-07	L	LCTY		NG	09				N				BOBOKYA	Bobokya	Bobokya	BOBOKYA	Bobokya	Bobokya		2008-01-29	1,2,3,4,5	1			1993-09-01		
1	10084719	10299170	14.7768	3.8736	14:46:36N	3:52:25E	31PES9401833822	ND31-07	L	LCTY		NG	09				N				TABKINMADOUBA	Tabkin Madouba	Tabkin Madouba	TABKINMADOUBA	Tabkin Madouba	Tabkin Madouba		2008-01-29	1,2,3,4	1			2008-01-29		
1	10085181	10299744	15.84545	11.347201	15:50:44N	11:20:50E	32PQC5138353247	ND32-04	L	LCTY		NG	07				N				CHEGUELENGA	Chéguélènga	Cheguelenga	CHEGUELENGA	Chéguélènga	Cheguelenga		2008-01-30	1,2,3,4	1			2008-01-30		
1	10081642	10290240	15.5886	4.791	15:35:19N	4:47:28E	31PFT9203624236	ND31-04	L	LCTY		NG	06				N				AFALA	Afala	Afala	AFALA	Afala	Afala		2008-01-15	1,2,3,4	1			2008-01-15		
1	10085180	10299743	15.974871	11.310595	15:58:30N	11:18:38E	32PQC4730267529	ND32-04	L	LCTY		NG	07				N				GUEROKARKAMAN	Guero Karkaman	Guero Karkaman	GUEROKARKAMAN	Guero Karkaman	Guero Karkaman		2008-01-30	1,2,3,4	1			2008-01-30		
3	10206139	10516158	15.969603	13.783516	15:58:11N	13:47:01E	33PUT6981865953	ND33-02	L	LCTY		NG	02				N				SOUAKA	Souaka	Souaka	SOUAKA	Souaka	Souaka		2008-06-13	1,2,3,4	1			2008-06-13		
1	10206276	10516295	15.029759	13.100925	15:01:47N	13:06:03E	33PTS9583162495	ND33-01	L	LCTY		NG	02				N				KOANIA	Koania	Koania	KOANIA	Koania	Koania		2008-06-13	1,2,3,4	1			2008-06-13		
1	-1081816	-1604765	13.630269	6.641106	13:37:49N	6:38:28E	32PKA4479508075	ND32-09	L	RESF		NG	04				N				FORETCLASSEEDEGUIDANROUMJI	Forêt Classée de Guidan Roumji	Foret Classee de Guidan Roumji	GUIDANROUMJI FORETCLASSEEDE	Guidan Roumji, Forêt Classée de	Guidan Roumji, Foret Classee de		2008-02-08	1,2,3,4,5	1			2008-02-11		
1	-1081816	-1603703	13.630269	6.641106	13:37:49N	6:38:28E	32PKA4479508075	ND32-09	L	RESF		NG	04				V				FORETCLASSEEDEGIDANROUMJI	Forêt Classée de Gidan Roumji	Foret Classee de Gidan Roumji	GIDANROUMJI FORETCLASSEEDE	Gidan Roumji, Forêt Classée de	Gidan Roumji, Foret Classee de		2008-02-08	1,2,3,4,5				2008-02-19		
1	10113714	10345738	13.356453	7.099038	13:21:23N	7:05:57E	32PKV9412177344	ND32-09	L	AREA		NG	04				N				GOULBI	Goulbi	Goulbi	GOULBI	Goulbi	Goulbi		2008-02-20	1,2,3,4	1			2008-02-20		
3	-1083585	-1607217	13.761586	7.010742	13:45:42N	7:00:39E	32PKA8492022248	ND32-09	L	RESF		NG	04				V				FORETCLASSEEDEKOUROUNGOUSA	Forêt Classée de Kouroungousa	Foret Classee de Kouroungousa	KOUROUNGOUSA FORETCLASSEEDE	Kouroungousa, Forêt Classée de	Kouroungousa, Foret Classee de		2008-02-13	1,2,3,4,5				1993-09-01		
1	-1083585	-1607219	13.761586	7.010742	13:45:42N	7:00:39E	32PKA8492022248	ND32-09	L	RESF		NG	04				V				FORETCLASSEEDEKOUROUNGOUSSA	Forêt Classée de Kouroungoussa	Foret Classee de Kouroungoussa	KOUROUNGOUSSA FORETCLASSEEDE	Kouroungoussa, Forêt Classée de	Kouroungoussa, Foret Classee de		2008-02-13	1,2,3,4,5				2008-02-13		
1	-1083585	10334953	13.761586	7.010742	13:45:42N	7:00:39E	32PKA8492022248	ND32-09	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEKOUROUNGOUSSAOU	Forêt Classée de Kouroungoussaou	Foret Classee de Kouroungoussaou	KOUROUNGOUSSAOU FORETCLASSEEDE	Kouroungoussaou, Forêt Classée de	Kouroungoussaou, Foret Classee de		2008-02-13	1,2,3,4,5	1			2008-02-13		
1	-1081290	-1604178	15.6669	6.1802	15:40:01N	6:10:49E	32PJC9770534100	ND32-01	L	LCTY		NG	06				V				GUERZAO	Guerzao	Guerzao	GUERZAO	Guerzao	Guerzao		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1081290	-1603564	15.6669	6.1802	15:40:01N	6:10:49E	32PJC9770534100	ND32-01	L	LCTY		NG	06				N				GERZAO	Gérzao	Gerzao	GERZAO	Gérzao	Gerzao		2008-02-19	1,2,3,4,5	1			2008-02-19		
3	-1082583	-1605872	15.2318	6.361	15:13:54N	6:21:40E	32PKB1650985680	ND32-01	L	LCTY		NG	06				N				KAKA	Kaka	Kaka	KAKA	Kaka	Kaka		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1087249	-1612323	15.9411	6.5161	15:56:28N	6:30:58E	32PKC3409564004	ND32-01	L	LCTY		NG	06				N				TSOUWINERA	Tsouwinéra	Tsouwinera	TSOUWINERA	Tsouwinéra	Tsouwinera		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1082286	-1605439	15.8409	6.0135	15:50:27N	6:00:49E	32PJC8009453614	ND32-01	L	LCTY		NG	06				N				INNEDREM	I-n-Nédrèm	I-n-Nedrem	INNEDREM	I-n-Nédrèm	I-n-Nedrem		2008-02-19	1,2,3,4,5	1			1993-09-01		
1	-1082286	10342519	15.8409	6.0135	15:50:27N	6:00:49E	32PJC8009453614	ND32-01	L	LCTY		NG	06				V				INNEDREM	In Nédrèm	In Nedrem	INNEDREM	In Nédrèm	In Nedrem		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1083915	-1607672	13.344086	7.157959	13:20:39N	7:09:29E	32PLV0049475928	ND32-09	L	RESF		NG	04				V				FORETCLASSEEDEMADAROUMFA	Forêt Classée de Madaroumfa	Foret Classee de Madaroumfa	MADAROUMFA FORETCLASSEEDE	Madaroumfa, Forêt Classée de	Madaroumfa, Foret Classee de		2008-02-21	1,2,3,4,5				2008-02-21		
1	-1083915	-1607674	13.344086	7.157959	13:20:39N	7:09:29E	32PLV0049475928	ND32-09	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEMADAROUNFA	Forêt Classée de Madarounfa	Foret Classee de Madarounfa	MADAROUNFA FORETCLASSEEDE	Madarounfa, Forêt Classée de	Madarounfa, Foret Classee de		2008-02-21	1,2,3,4,5	1			2008-02-21		
3	-1080545	-1603003	13.254913	7.06556	13:15:18N	7:03:56E	32PKV9040766137	ND32-09	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEGABINORD	Forêt Classée de Gabi-Nord	Foret Classee de Gabi-Nord	GABINORD FORETCLASSEEDE	Gabi-Nord, Forêt Classée de	Gabi-Nord, Foret Classee de		2008-02-19	1,2,3,4,5	1			1993-09-01		
1	10107789	10335631	13.741388	7.090425	13:44:29N	7:05:26E	32PKA9352119943	ND32-09	L	LCTY		NG	04				N				MAYKAWA	May Kawa	May Kawa	MAYKAWA	May Kawa	May Kawa		2008-02-13	1,2,3,4	1			2008-02-13		
1	10112600	10342490	15.3801	6.0618	15:22:48N	6:03:42E	32PJC8456702514	ND32-01	L	AREA		NG	06				N				TATAWASSEN	Tatawassèn	Tatawassen	TATAWASSEN	Tatawassèn	Tatawassen		2008-02-19	1,2,3,4	1			2008-02-19		
3	-1086194	-1610686	15.9516	6.0558	15:57:06N	6:03:21E	32PJC8480165809	ND32-01	L	LCTY		NG	06				N				TAMALGOS	Tamalgos	Tamalgos	TAMALGOS	Tamalgos	Tamalgos		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1086014	-1610436	15.6671	6.3739	15:40:02N	6:22:26E	32PKC1848433855	ND32-01	L	LCTY		NG	06				N				TAGALALT	Tagalalt	Tagalalt	TAGALALT	Tagalalt	Tagalalt		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1086359	-1610938	15.9446	6.3183	15:56:41N	6:19:06E	32PKC1291264654	ND32-01	L	LCTY		NG	06				N				TASKANGAO	Taskangao	Taskangao	TASKANGAO	Taskangao	Taskangao		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1082356	-1605547	15.9464	6.1795	15:56:47N	6:10:46E	32PJC9804665050	ND32-01	L	LCTY		NG	06				V				INTELAN	In Télan	In Telan	INTELAN	In Télan	In Telan		2008-02-19	1,2,3,4,5				1993-09-01		
1	-1082356	-1605548	15.9464	6.1795	15:56:47N	6:10:46E	32PJC9804665050	ND32-01	L	LCTY		NG	06				V				INTELANE	I-n-Télane	I-n-Telane	INTELANE	I-n-Télane	I-n-Telane		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1082356	10342509	15.9464	6.1795	15:56:47N	6:10:46E	32PJC9804665050	ND32-01	L	LCTY		NG	06				N				INTELAN	I-n-Télan	I-n-Telan	INTELAN	I-n-Télan	I-n-Telan		2008-02-19	1,2,3,4,5	1			2008-02-19		
3	-1082351	-1605535	15.6347	6.1666	15:38:05N	6:10:00E	32PJC9619930554	ND32-01	L	LCTY		NG	06				V				INTEDAN	In Tédan	In Tedan	INTEDAN	In Tédan	In Tedan		2008-02-19	1,2,3,4,5				1993-09-01		
1	-1082351	-1605536	15.6347	6.1666	15:38:05N	6:10:00E	32PJC9619930554	ND32-01	L	LCTY		NG	06				V				INTEDANE	I-n-Tédane	I-n-Tedane	INTEDANE	I-n-Tédane	I-n-Tedane		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1082351	10342510	15.6347	6.1666	15:38:05N	6:10:00E	32PJC9619930554	ND32-01	L	LCTY		NG	06				N				INTEDAN	I-n-Tédan	I-n-Tedan	INTEDAN	I-n-Tédan	I-n-Tedan		2008-02-19	1,2,3,4,5	1			2008-02-19		
3	-1077465	-1598742	15.8917	6.2361	15:53:30N	6:14:10E	32PKC0402958912	ND32-01	L	LCTY		NG	06				N				AKOKO	Akoko	Akoko	AKOKO	Akoko	Akoko		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1077412	-1598664	15.3181	6.7176	15:19:05N	6:43:03E	32PKB5493594800	ND32-01	L	LCTY		NG	04				N				AHANGOE	Ahangoé	Ahangoe	AHANGOE	Ahangoé	Ahangoe		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1082677	-1605995	13.14036	7.419358	13:08:25N	7:25:10E	32PLV2867053195	ND32-09	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEKANDAMAO	Forêt Classée de Kandamao	Foret Classee de Kandamao	KANDAMAO FORETCLASSEEDE	Kandamao, Forêt Classée de	Kandamao, Foret Classee de		2008-02-25	1,2,3,4,5	1			1993-09-01		
1	-1086594	-1611290	15.125849	10.154492	15:07:33N	10:09:16E	32PPB2405172572	ND32-03	L	LCTY		NG	07				N				TERAMJELAWI	Téram Jélawi	Teram Jelawi	TERAMJELAWI	Téram Jélawi	Teram Jelawi		2008-02-20	1,2,3,4,5	1			2008-02-20		
1	10120082	10358548	13.515557	8.329335	13:30:56N	8:19:46E	32PMV2742494250	ND32-10	L	LCTY		NG	04				N				RIGAJEKAORE	Rigajé Kaoré	Rigaje Kaore	RIGAJEKAORE	Rigajé Kaoré	Rigaje Kaore		2008-04-04	1,2,3	1			2008-04-04		
1	10121827	10361402	13.921322	8.340884	13:55:17N	8:20:27E	32PMA2879639123	ND32-10	L	LCTY		NG	04				N				KANIA	Kania	Kania	KANIA	Kania	Kania		2008-02-27	1,2,3,4	1			2008-02-27		
3	-1078162	-1599765	13.338078	7.637783	13:20:17N	7:38:16E	32PLV5246974928	ND32-10	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEBAKABE	Forêt Classée de Bakabé	Foret Classee de Bakabe	BAKABE FORETCLASSEEDE	Bakabé, Forêt Classée de	Bakabe, Foret Classee de		2008-02-27	1,2,3,4,5	1			1993-09-01		
3	-1086267	-1610787	15.4424	6.1843	15:26:33N	6:11:03E	32PJC9781709237	ND32-01	L	LCTY		NG	06				N				TANFARKAS	Tanfarkas	Tanfarkas	TANFARKAS	Tanfarkas	Tanfarkas		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1085463	-1609710	15.9094	6.2821	15:54:34N	6:16:56E	32PKC0898460807	ND32-01	L	LCTY		NG	06				N				SAKANGOTE	Sakangoté	Sakangote	SAKANGOTE	Sakangoté	Sakangote		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1079040	-1600974	15.8268	6.4185	15:49:36N	6:25:07E	32PKC2348451477	ND32-01	L	LCTY		NG	06				N				CHIBORANE	Chiborané	Chiborane	CHIBORANE	Chiborané	Chiborane		2008-02-19	1,2,3,4,5	1			1993-09-01		
1	10122257	10361909	13.834449	8.196172	13:50:04N	8:11:46E	32PMA1313029563	ND32-10	L	LCTY		NG	04				N				BOKOYA	Bokoya	Bokoya	BOKOYA	Bokoya	Bokoya		2008-02-27	1,2,3,4	1			2008-02-27		
1	10112609	10342499	15.1878	6.727	15:11:16N	6:43:37E	32PKB5579480367	ND32-01	L	AREA		NG	04				N				KORENGADEJI	Korén Gadéji	Koren Gadeji	KORENGADEJI	Korén Gadéji	Koren Gadeji		2008-02-19	1,2,3,4	1			2008-02-19		
3	-1082477	-1605744	15.4235	6.3742	15:25:25N	6:22:27E	32PKC1818506886	ND32-01	L	LCTY		NG	06				N				JINJELOTI	Jinjéloti	Jinjeloti	JINJELOTI	Jinjéloti	Jinjeloti		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1082430	-1605687	15.9462	6.2233	15:56:46N	6:13:24E	32PKC0273864964	ND32-01	L	LCTY		NG	06				N				JABONGOR	Jabongor	Jabongor	JABONGOR	Jabongor	Jabongor		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	-1082375	-1605576	15.851	6.0636	15:51:04N	6:03:49E	32PJC8548054657	ND32-01	L	LCTY		NG	06				V				INTIRJAWI	In Tirjawi	In Tirjawi	INTIRJAWI	In Tirjawi	In Tirjawi		2008-02-19	1,2,3,4,5				1993-09-01		
1	-1082375	-1605575	15.851	6.0636	15:51:04N	6:03:49E	32PJC8548054657	ND32-01	L	LCTY		NG	06				V				INTIRJAOUI	I-n-Tirjaoui	I-n-Tirjaoui	INTIRJAOUI	I-n-Tirjaoui	I-n-Tirjaoui		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1082375	10342504	15.851	6.0636	15:51:04N	6:03:49E	32PJC8548054657	ND32-01	L	LCTY		NG	06				N				INTIRJAWI	I-n-Tirjawi	I-n-Tirjawi	INTIRJAWI	I-n-Tirjawi	I-n-Tirjawi		2008-02-19	1,2,3,4,5	1			2008-02-19		
1	10121945	10361591	13.898003	8.233208	13:53:53N	8:14:00E	32PMA1715536579	ND32-10	L	LCTY		NG	04				N				MAYGUIJE	May Guijé	May Guije	MAYGUIJE	May Guijé	May Guije		2008-02-27	1,2,3,4	1			2008-02-27		
1	10121948	10361595	13.892288	8.181541	13:53:32N	8:10:54E	32PMA1157035966	ND32-10	L	LCTY		NG	04				N				FADIANZABI	Fadian Zabi	Fadian Zabi	FADIANZABI	Fadian Zabi	Fadian Zabi		2008-02-27	1,2,3,4	1			2008-02-27		
3	-1083243	-1606766	13.754573	8.269816	13:45:16N	8:16:11E	32PMA2106220703	ND32-10	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEKONGOME	Forêt Classée de Kongomé	Foret Classee de Kongome	KONGOME FORETCLASSEEDE	Kongomé, Forêt Classée de	Kongome, Foret Classee de		2008-02-21	1,2,3,4,5	1			1993-09-01		
3	-1078995	-1600913	13.734089	8.221065	13:44:03N	8:13:16E	32PMA1578418454	ND32-10	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDECHABARE	Forêt Classée de Chabaré	Foret Classee de Chabare	CHABARE FORETCLASSEEDE	Chabaré, Forêt Classée de	Chabare, Foret Classee de		2008-02-21	1,2,3,4,5	1			1993-09-01		
3	-1079608	-1601670	13.450245	8.55142	13:27:01N	8:33:05E	32PMV5144486972	ND32-10	L	RESF		NG	07				N			Forêt Classée	FORETCLASSEEDEDASGA	Forêt Classée de Dasga	Foret Classee de Dasga	DASGA FORETCLASSEEDE	Dasga, Forêt Classée de	Dasga, Foret Classee de		2008-04-04	1,2,3,4,5	1			1993-09-01		
3	-1082197	-1605303	15.873	6.1702	15:52:23N	6:10:13E	32PJC9693956936	ND32-01	L	LCTY		NG	06				V				INAWARA	In Awara	In Awara	INAWARA	In Awara	In Awara		2008-02-19	1,2,3,4,5				1993-09-01		
1	-1082197	-1605283	15.873	6.1702	15:52:23N	6:10:13E	32PJC9693956936	ND32-01	L	LCTY		NG	06				V				INAOUARA	I-n-Aouara	I-n-Aouara	INAOUARA	I-n-Aouara	I-n-Aouara		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1082197	10342529	15.873	6.1702	15:52:23N	6:10:13E	32PJC9693956936	ND32-01	L	LCTY		NG	06				N				INAWARA	I-n-Awara	I-n-Awara	INAWARA	I-n-Awara	I-n-Awara		2008-02-19	1,2,3,4,5	1			2008-02-19		
3	-1086136	-1610610	13.658341	8.551007	13:39:30N	8:33:04E	32PMA5144209986	ND32-10	L	RESF		NG	07				N			Forêt Classée	FORETCLASSEEDETAKIETA	Forêt Classée de Takiéta	Foret Classee de Takieta	TAKIETA FORETCLASSEEDE	Takiéta, Forêt Classée de	Takieta, Foret Classee de		2008-04-04	1,2,3,4,5	1			1993-09-01		
1	10121209	10360499	13.325538	7.522207	13:19:32N	7:31:20E	32PLV3994273612	ND32-10	L	LCTY		NG	04				N				DAJINMATO	Dajin Mato	Dajin Mato	DAJINMATO	Dajin Mato	Dajin Mato		2008-02-27	1,2,3,4	1			2008-02-27		
3	-1080546	-1603004	13.187357	7.040731	13:11:14N	7:02:27E	32PKV8765758683	ND32-09	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEGABISUD	Forêt Classée de Gabi-Sud	Foret Classee de Gabi-Sud	GABISUD FORETCLASSEEDE	Gabi-Sud, Forêt Classée de	Gabi-Sud, Foret Classee de		2008-02-19	1,2,3,4,5	1			1993-09-01		
1	-1083278	-1606808	13.35401	8.915434	13:21:14N	8:54:56E	32PMV9084376286	ND32-10	L	RESP		NG	07				N			Rôneraie	RONERAIEDEKORAMA	Rôneraie de K'ôrama	Roneraie de K'orama	KORAMA RONERAIEDE	K'ôrama, Rôneraie de	K'orama, Roneraie de		2008-04-04	1,2,3,4,5	1			2008-04-04		
1	10124791	10365811	13.920889	8.427934	13:55:15N	8:25:41E	32PMA3820039051	ND32-10	L	LCTY		NG	04				N				MAYGAGUIWA	May ga Guiwa	May ga Guiwa	MAYGAGUIWA	May ga Guiwa	May ga Guiwa		2008-02-27	1,2,3,4	1			2008-02-27		
1	10122912	10362847	13.792836	8.1105	13:47:34N	8:06:38E	32PMA0385324993	ND32-10	L	LCTY		NG	04				N				BAYWAKAMOUNASSOFA	Baywa Kamoun Assofa	Baywa Kamoun Assofa	BAYWAKAMOUNASSOFA	Baywa Kamoun Assofa	Baywa Kamoun Assofa		2008-04-04	1,2,3,4	1			2008-02-27		
3	-1085937	-1610854	13.588656	7.658884	13:35:19N	7:39:32E	32PLA5490602633	ND32-10	L	LCTY		NG	04				V				TAPKINDANBADE	Tapkin Dan Badé	Tapkin Dan Bade	TAPKINDANBADE	Tapkin Dan Badé	Tapkin Dan Bade		2008-02-27	1,2,3,4,5				1993-09-01		
1	-1085937	-1610330	13.588656	7.658884	13:35:19N	7:39:32E	32PLA5490602633	ND32-10	L	LCTY		NG	04				N				TABKINDANBADE	Tabkin Dan Badé	Tabkin Dan Bade	TABKINDANBADE	Tabkin Dan Badé	Tabkin Dan Bade		2008-02-27	1,2,3,4,5	1			2008-02-27		
3	-1083913	-1607670	13.219489	7.436927	13:13:10N	7:26:13E	32PLV3062961937	ND32-09	L	LCTY		NG	04				N				MADAOURARI	Madaourari	Madaourari	MADAOURARI	Madaourari	Madaourari		2008-02-25	1,2,3,4,5	1			1993-09-01		
1	-1079386	-1601415	13.487897	7.6198	13:29:16N	7:37:11E	32PLV5061491511	ND32-10	L	RESF		NG	04				V				FORETCLASSEEDEDANKADADODO	Forêt Classée de Dankada Dodo	Foret Classee de Dankada Dodo	DANKADADODO FORETCLASSEEDE	Dankada Dodo, Forêt Classée de	Dankada Dodo, Foret Classee de		2008-02-27	1,2,3,4,5				2008-02-27		
1	-1079386	10364038	13.487897	7.6198	13:29:16N	7:37:11E	32PLV5061491511	ND32-10	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEDANGADO	Forêt Classée de Dan Gâdo	Foret Classee de Dan Gado	DANGADO FORETCLASSEEDE	Dan Gâdo, Forêt Classée de	Dan Gado, Foret Classee de		2008-02-27	1,2,3,4,5	1			2008-02-27		
1	10120203	10358747	13.313407	8.319144	13:18:48N	8:19:09E	32PMV2625971896	ND32-10	L	LCTY		NG	04				N				YAOURAWA	Yaourawa	Yaourawa	YAOURAWA	Yaourawa	Yaourawa		2008-04-04	1,2,3,4	1			2008-02-26		
1	10130523	10376439	13.447385	8.29493	13:26:51N	8:17:42E	32PMV2367986720	ND32-10	L	LCTY		NG	04				N				MOUSSOUROUM	Moussouroum	Moussouroum	MOUSSOUROUM	Moussouroum	Moussouroum		2008-04-04	1,2,3,4	1			2008-03-04		
1	10119926	10358304	13.783454	8.263991	13:47:00N	8:15:50E	32PMA2044223899	ND32-10	L	LCTY		NG	04				N				KOUFANMAYDANIA	Koufan May Dania	Koufan May Dania	KOUFANMAYDANIA	Koufan May Dania	Koufan May Dania		2008-02-26	1,2,3,4	1			2008-02-26		
1	-1082280	-1605429	16.314028	13.233632	16:18:51N	13:14:01E	33QUU1128604489	NE33-13	L	RGN		NG	02				N				INMADAMA	I-n-Madama	I-n-Madama	INMADAMA	I-n-Madama	I-n-Madama		2008-03-05	1,2,3,4,5	1			2008-03-05		
1	10129893	10375556	13.542831	8.079014	13:32:34N	8:04:44E	32PMV0034597354	ND32-10	L	LCTY		NG	04				N				TOUMBI	Toumbî	Toumbi	TOUMBI	Toumbî	Toumbi		2008-04-04	1,2,3,4	1			2008-03-26		
1	10129861	10375495	13.627391	8.206547	13:37:39N	8:12:24E	32PMA1417606658	ND32-10	L	LCTY		NG	04				N				MAJA	Maja	Maja	MAJA	Maja	Maja		2008-04-04	1,2,3,4	1			2008-03-03		
1	10129865	10375499	13.571382	8.195678	13:34:17N	8:11:44E	32PMA1298000467	ND32-10	L	LCTY		NG	04				N				RANKACHE	Rankache	Rankache	RANKACHE	Rankache	Rankache		2008-04-04	1,2,3,4	1			2008-03-03		
1	10124816	10365850	13.869963	8.422273	13:52:12N	8:25:20E	32PMA3757533420	ND32-10	L	LCTY		NG	04				N				GOBORO	Goboro	Goboro	GOBORO	Goboro	Goboro		2008-02-27	1,2,3,4	1			2008-02-27		
